order_id,created_at,customer_id,merchant_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,delivery_method,items_count,weight_kg,order_value_usd,currency,status,priority,pickup_address
o_000600,2026-02-23T19:51:11.387716+00:00,c_7177,m_c0239d76,-17.798628,31.061797,-17.851759,31.104962,motorcycle,5,3.9,12.67,USD,RAW,0,Restaurant 13
o_000601,2026-02-23T20:10:11.387716+00:00,c_3642,m_12095ed3,-17.851467,31.089406,-17.906213,31.105685,motorcycle,3,7.8,43.35,USD,RAW,0,Restaurant 26
o_000602,2026-02-23T19:27:11.387716+00:00,c_1611,m_00afd979,-17.857909,31.045234,-17.835799,31.065023,car,4,2.6,53.09,USD,RAW,0,Restaurant 19
o_000603,2026-02-23T19:19:11.387716+00:00,c_8892,m_d6228cc2,-17.808736,31.022907,-17.846768,30.968194,motorcycle,5,4.8,51.44,USD,RAW,0,Restaurant 7
o_000604,2026-02-23T19:41:11.387716+00:00,c_2870,m_29de0f24,-17.84429,31.023472,-17.853095,30.972467,motorcycle,2,3.1,40.46,USD,RAW,0,Restaurant 21
o_000605,2026-02-23T19:25:11.387716+00:00,c_8857,m_85c859e7,-17.818204,31.053733,-17.847701,31.098803,motorcycle,2,5.6,59.97,USD,RAW,0,Restaurant 32
o_000606,2026-02-23T20:05:11.387716+00:00,c_3389,m_f8670ce7,-17.779151,31.014264,-17.790901,30.945163,motorcycle,5,7.4,18.55,USD,RAW,0,Restaurant 2
o_000607,2026-02-23T20:05:11.387716+00:00,c_4734,m_a066eaf9,-17.857506,31.013548,-17.867876,30.970722,motorcycle,4,2.8,39.97,USD,RAW,0,Restaurant 4
o_000608,2026-02-23T19:43:11.387716+00:00,c_4801,m_51398e90,-17.860748,31.072302,-17.789441,30.999579,motorcycle,1,4.3,9.07,USD,RAW,0,Restaurant 23
o_000609,2026-02-23T19:44:11.387716+00:00,c_3543,m_39c08352,-17.866952,31.004324,-17.881999,31.019712,motorcycle,1,5.5,23.3,USD,RAW,0,Restaurant 35
o_000610,2026-02-23T19:52:11.387716+00:00,c_9285,m_e95f06c0,-17.800911,31.076042,-17.775632,31.142042,motorcycle,2,6.6,19.76,USD,RAW,0,Restaurant 8
o_000611,2026-02-23T20:09:11.387716+00:00,c_7552,m_644e4554,-17.864093,31.094643,-17.882498,31.133562,motorcycle,4,0.7,38.07,USD,RAW,0,Restaurant 1
o_000612,2026-02-23T19:59:11.387716+00:00,c_3280,m_e0f744d1,-17.816355,31.041408,-17.747264,31.003329,motorcycle,5,1.9,50.66,USD,RAW,0,Restaurant 38
o_000613,2026-02-23T19:30:11.387716+00:00,c_8762,m_0fa65dfb,-17.814282,31.041538,-17.875272,31.062592,motorcycle,3,4.8,47.88,USD,RAW,0,Restaurant 22
o_000614,2026-02-23T19:17:11.387716+00:00,c_6248,m_99d60443,-17.817112,31.006194,-17.846667,31.025929,motorcycle,3,4.2,52.47,USD,RAW,1,Restaurant 33
o_000615,2026-02-23T19:21:11.387716+00:00,c_6575,m_6064c7e6,-17.818828,31.08103,-17.895801,31.087932,motorcycle,2,3.1,48.3,USD,RAW,0,Restaurant 29
o_000616,2026-02-23T20:09:11.387716+00:00,c_3483,m_e092a60c,-17.845278,31.013093,-17.835409,31.088029,motorcycle,2,1.7,8.8,USD,RAW,0,Restaurant 14
o_000617,2026-02-23T19:20:11.387716+00:00,c_7523,m_5f81581f,-17.775717,31.100696,-17.718968,31.020987,motorcycle,1,1.3,7.72,USD,RAW,0,Restaurant 10
o_000618,2026-02-23T19:33:11.387716+00:00,c_6949,m_5648b3f0,-17.7955,31.081189,-17.787399,31.112323,motorcycle,5,1.0,28.73,USD,RAW,0,Restaurant 6
o_000619,2026-02-23T19:59:11.387716+00:00,c_4374,m_6064c7e6,-17.818828,31.08103,-17.864783,31.132621,motorcycle,5,7.0,48.08,USD,RAW,0,Restaurant 29
o_000620,2026-02-23T19:53:11.387716+00:00,c_9439,m_12095ed3,-17.851467,31.089406,-17.903631,31.101106,motorcycle,5,5.8,13.25,USD,RAW,0,Restaurant 26
o_000621,2026-02-23T19:24:11.387716+00:00,c_6925,m_838fa36b,-17.803645,31.030746,-17.856503,30.960615,motorcycle,4,1.6,14.32,USD,RAW,0,Restaurant 9
o_000622,2026-02-23T19:45:11.387716+00:00,c_8887,m_644e4554,-17.864093,31.094643,-17.893607,31.091684,car,3,4.1,10.41,USD,RAW,0,Restaurant 1
o_000623,2026-02-23T19:56:11.387716+00:00,c_1523,m_3c00bf0a,-17.826355,31.038803,-17.893887,31.008767,motorcycle,3,6.9,38.61,USD,RAW,0,Restaurant 39
o_000624,2026-02-23T20:01:11.387716+00:00,c_5977,m_5648b3f0,-17.7955,31.081189,-17.78192,31.095763,motorcycle,4,2.5,27.76,USD,RAW,0,Restaurant 6
o_000625,2026-02-23T20:09:11.387716+00:00,c_8953,m_bea61bd0,-17.827623,31.092372,-17.85208,31.041014,motorcycle,5,5.8,46.16,USD,RAW,0,Restaurant 40
o_000626,2026-02-23T19:47:11.387716+00:00,c_3677,m_ca098a15,-17.852305,31.07133,-17.846091,31.079691,motorcycle,1,0.8,21.06,USD,RAW,1,Restaurant 25
o_000627,2026-02-23T19:50:11.387716+00:00,c_8036,m_0e4ff2d0,-17.808527,31.0529,-17.786736,31.102497,motorcycle,1,3.3,21.8,USD,RAW,0,Restaurant 16
o_000628,2026-02-23T19:43:11.387716+00:00,c_2142,m_c8470af9,-17.814399,31.069554,-17.856769,31.010665,motorcycle,1,6.2,42.34,USD,RAW,0,Restaurant 12
o_000629,2026-02-23T20:00:11.387716+00:00,c_5873,m_a066eaf9,-17.857506,31.013548,-17.869752,31.057732,motorcycle,2,3.4,29.82,USD,RAW,0,Restaurant 4
o_000630,2026-02-23T19:12:11.387716+00:00,c_7395,m_04991748,-17.864421,31.068484,-17.80162,31.109735,car,2,0.5,48.22,USD,RAW,0,Restaurant 31
o_000631,2026-02-23T20:01:11.387716+00:00,c_4303,m_101c13a8,-17.798679,31.015788,-17.733552,31.03366,motorcycle,1,4.8,50.61,USD,RAW,0,Restaurant 28
o_000632,2026-02-23T20:04:11.387716+00:00,c_9623,m_7c2f97a2,-17.807915,31.055598,-17.763929,30.98148,motorcycle,2,5.6,34.15,USD,RAW,0,Restaurant 20
o_000633,2026-02-23T19:32:11.387716+00:00,c_5381,m_1c6a02ff,-17.823933,31.081858,-17.747225,31.094582,motorcycle,3,4.1,50.79,USD,RAW,0,Restaurant 18
o_000634,2026-02-23T19:35:11.387716+00:00,c_4268,m_5648b3f0,-17.7955,31.081189,-17.868814,31.111474,motorcycle,2,4.2,41.06,USD,RAW,0,Restaurant 6
o_000635,2026-02-23T19:34:11.387716+00:00,c_5157,m_cc3e74e9,-17.82413,31.022554,-17.866831,31.036959,motorcycle,2,6.4,20.9,USD,RAW,0,Restaurant 30
o_000636,2026-02-23T19:21:11.387716+00:00,c_9466,m_d6bd3430,-17.805394,31.047474,-17.782906,31.086485,motorcycle,1,4.6,23.77,USD,RAW,0,Restaurant 15
o_000637,2026-02-23T19:43:11.387716+00:00,c_9332,m_ca098a15,-17.852305,31.07133,-17.874215,31.142699,motorcycle,4,1.8,18.19,USD,RAW,0,Restaurant 25
o_000638,2026-02-23T19:44:11.387716+00:00,c_1889,m_744ccee0,-17.812574,31.085557,-17.742683,31.031559,motorcycle,2,0.6,58.27,USD,RAW,0,Restaurant 17
o_000639,2026-02-23T19:40:11.387716+00:00,c_3997,m_101c13a8,-17.798679,31.015788,-17.772647,31.015702,motorcycle,3,6.1,20.25,USD,RAW,0,Restaurant 28
o_000640,2026-02-23T19:15:11.387716+00:00,c_5689,m_99d60443,-17.817112,31.006194,-17.777127,31.072594,motorcycle,3,5.0,6.55,USD,RAW,0,Restaurant 33
o_000641,2026-02-23T20:10:11.387716+00:00,c_3637,m_dd53adad,-17.78651,31.048688,-17.785642,31.021692,car,1,2.7,5.07,USD,RAW,0,Restaurant 3
o_000642,2026-02-23T19:18:11.387716+00:00,c_7661,m_7c2f97a2,-17.807915,31.055598,-17.738335,31.067195,motorcycle,4,2.1,7.6,USD,RAW,0,Restaurant 20
o_000643,2026-02-23T19:22:11.387716+00:00,c_8978,m_a066eaf9,-17.857506,31.013548,-17.896231,31.03227,motorcycle,3,6.4,55.45,USD,RAW,0,Restaurant 4
o_000644,2026-02-23T19:22:11.387716+00:00,c_3820,m_99d60443,-17.817112,31.006194,-17.799321,31.047483,motorcycle,4,5.6,42.95,USD,RAW,0,Restaurant 33
o_000645,2026-02-23T19:39:11.387716+00:00,c_5385,m_644e4554,-17.864093,31.094643,-17.877372,31.118443,motorcycle,4,1.8,12.92,USD,RAW,0,Restaurant 1
o_000646,2026-02-23T19:57:11.387716+00:00,c_1663,m_12095ed3,-17.851467,31.089406,-17.928215,31.082167,motorcycle,4,2.8,43.87,USD,RAW,0,Restaurant 26
o_000647,2026-02-23T19:33:11.387716+00:00,c_1170,m_f8670ce7,-17.779151,31.014264,-17.764569,30.951223,motorcycle,2,6.4,54.86,USD,RAW,0,Restaurant 2
o_000648,2026-02-23T19:53:11.387716+00:00,c_1244,m_644e4554,-17.864093,31.094643,-17.810303,31.105656,motorcycle,2,6.2,15.19,USD,RAW,0,Restaurant 1
o_000649,2026-02-23T19:39:11.387716+00:00,c_4057,m_29de0f24,-17.84429,31.023472,-17.835017,30.979604,motorcycle,1,4.8,56.06,USD,RAW,1,Restaurant 21
o_000650,2026-02-23T19:22:11.387716+00:00,c_7651,m_51398e90,-17.860748,31.072302,-17.918459,31.134664,motorcycle,1,5.8,38.58,USD,RAW,0,Restaurant 23
o_000651,2026-02-23T19:47:11.387716+00:00,c_1411,m_29de0f24,-17.84429,31.023472,-17.822058,30.958681,car,3,6.7,30.61,USD,RAW,0,Restaurant 21
o_000652,2026-02-23T20:07:11.387716+00:00,c_7181,m_e490e5b1,-17.777103,31.030462,-17.834601,31.028683,car,4,3.8,59.72,USD,RAW,0,Restaurant 36
o_000653,2026-02-23T19:31:11.387716+00:00,c_8907,m_cc3e74e9,-17.82413,31.022554,-17.745491,31.072062,motorcycle,3,3.0,29.27,USD,RAW,0,Restaurant 30
o_000654,2026-02-23T19:57:11.387716+00:00,c_7936,m_f8670ce7,-17.779151,31.014264,-17.837766,30.969145,motorcycle,2,4.7,9.64,USD,RAW,0,Restaurant 2
o_000655,2026-02-23T19:47:11.387716+00:00,c_2273,m_00afd979,-17.857909,31.045234,-17.861556,30.984908,motorcycle,3,3.7,15.13,USD,RAW,1,Restaurant 19
o_000656,2026-02-23T19:31:11.387716+00:00,c_8992,m_e490e5b1,-17.777103,31.030462,-17.744566,31.007455,motorcycle,1,2.3,40.91,USD,RAW,0,Restaurant 36
o_000657,2026-02-23T20:01:11.387716+00:00,c_6259,m_bb329cae,-17.85212,31.010611,-17.847876,30.955873,motorcycle,4,6.3,30.46,USD,RAW,0,Restaurant 37
o_000658,2026-02-23T19:13:11.387716+00:00,c_6617,m_d6228cc2,-17.808736,31.022907,-17.742286,31.08862,motorcycle,5,6.9,20.63,USD,RAW,0,Restaurant 7
o_000659,2026-02-23T19:57:11.387716+00:00,c_7614,m_f8670ce7,-17.779151,31.014264,-17.797688,31.089698,motorcycle,4,6.0,30.44,USD,RAW,0,Restaurant 2
o_000660,2026-02-23T19:43:11.387716+00:00,c_6373,m_3c00bf0a,-17.826355,31.038803,-17.761315,31.048503,motorcycle,2,3.8,52.21,USD,RAW,0,Restaurant 39
o_000661,2026-02-23T19:34:11.387716+00:00,c_1345,m_a066eaf9,-17.857506,31.013548,-17.820421,31.014493,car,4,7.5,23.78,USD,RAW,0,Restaurant 4
o_000662,2026-02-23T20:09:11.387716+00:00,c_6931,m_e95f06c0,-17.800911,31.076042,-17.762846,30.996958,motorcycle,3,3.6,50.04,USD,RAW,0,Restaurant 8
o_000663,2026-02-23T19:42:11.387716+00:00,c_7082,m_101c13a8,-17.798679,31.015788,-17.784788,31.020756,motorcycle,2,6.0,19.04,USD,RAW,0,Restaurant 28
o_000664,2026-02-23T19:54:11.387716+00:00,c_8677,m_0e4ff2d0,-17.808527,31.0529,-17.826484,31.037175,motorcycle,5,3.9,13.27,USD,RAW,0,Restaurant 16
o_000665,2026-02-23T19:20:11.387716+00:00,c_1872,m_32289060,-17.836016,31.042825,-17.783773,30.98195,motorcycle,2,1.4,26.83,USD,RAW,0,Restaurant 24
o_000666,2026-02-23T20:01:11.387716+00:00,c_2597,m_32289060,-17.836016,31.042825,-17.862279,31.12264,car,2,4.1,45.18,USD,RAW,0,Restaurant 24
o_000667,2026-02-23T19:47:11.387716+00:00,c_3045,m_99d60443,-17.817112,31.006194,-17.747417,31.074322,motorcycle,1,4.7,9.55,USD,RAW,0,Restaurant 33
o_000668,2026-02-23T19:48:11.387716+00:00,c_7576,m_00afd979,-17.857909,31.045234,-17.824188,31.119583,motorcycle,1,3.6,47.24,USD,RAW,1,Restaurant 19
o_000669,2026-02-23T19:36:11.387716+00:00,c_5178,m_bea61bd0,-17.827623,31.092372,-17.906388,31.087367,motorcycle,2,4.0,36.25,USD,RAW,0,Restaurant 40
o_000670,2026-02-23T19:43:11.387716+00:00,c_3151,m_f8670ce7,-17.779151,31.014264,-17.823834,31.07485,motorcycle,5,4.5,50.5,USD,RAW,0,Restaurant 2
o_000671,2026-02-23T19:48:11.387716+00:00,c_1381,m_7c2f97a2,-17.807915,31.055598,-17.76996,31.022434,car,3,1.3,32.3,USD,RAW,0,Restaurant 20
o_000672,2026-02-23T19:22:11.387716+00:00,c_2670,m_cc3e74e9,-17.82413,31.022554,-17.79483,31.027771,motorcycle,5,1.9,35.21,USD,RAW,0,Restaurant 30
o_000673,2026-02-23T19:31:11.387716+00:00,c_3254,m_5f3a65c1,-17.858136,31.060189,-17.784099,31.028659,motorcycle,3,5.6,33.54,USD,RAW,1,Restaurant 27
o_000674,2026-02-23T19:15:11.387716+00:00,c_9625,m_c0239d76,-17.798628,31.061797,-17.737017,31.115537,motorcycle,4,3.6,18.42,USD,RAW,0,Restaurant 13
o_000675,2026-02-23T19:12:11.387716+00:00,c_7903,m_00afd979,-17.857909,31.045234,-17.9074,31.090208,motorcycle,2,1.0,15.32,USD,RAW,0,Restaurant 19
o_000676,2026-02-23T19:51:11.387716+00:00,c_9442,m_1c6a02ff,-17.823933,31.081858,-17.77188,31.088248,car,1,5.7,55.47,USD,RAW,0,Restaurant 18
o_000677,2026-02-23T19:30:11.387716+00:00,c_3491,m_12095ed3,-17.851467,31.089406,-17.873506,31.071944,motorcycle,2,2.1,25.65,USD,RAW,1,Restaurant 26
o_000678,2026-02-23T19:16:11.387716+00:00,c_2847,m_5648b3f0,-17.7955,31.081189,-17.746827,31.109651,motorcycle,5,1.5,21.11,USD,RAW,0,Restaurant 6
o_000679,2026-02-23T19:33:11.387716+00:00,c_6107,m_3c00bf0a,-17.826355,31.038803,-17.752278,31.110848,motorcycle,4,4.9,38.3,USD,RAW,0,Restaurant 39
o_000680,2026-02-23T19:30:11.387716+00:00,c_1033,m_a066eaf9,-17.857506,31.013548,-17.798721,30.937114,motorcycle,4,2.6,11.43,USD,RAW,0,Restaurant 4
o_000681,2026-02-23T19:25:11.387716+00:00,c_8315,m_5648b3f0,-17.7955,31.081189,-17.758899,31.068103,motorcycle,1,0.6,36.14,USD,RAW,0,Restaurant 6
o_000682,2026-02-23T19:44:11.387716+00:00,c_9502,m_b7748eb6,-17.78783,31.065698,-17.786971,31.093759,motorcycle,1,1.3,10.63,USD,RAW,0,Restaurant 34
o_000683,2026-02-23T19:38:11.387716+00:00,c_3983,m_6064c7e6,-17.818828,31.08103,-17.795544,31.070095,motorcycle,2,7.5,41.34,USD,RAW,1,Restaurant 29
o_000684,2026-02-23T19:14:11.387716+00:00,c_8616,m_c8470af9,-17.814399,31.069554,-17.879854,31.01675,car,2,4.3,45.51,USD,RAW,1,Restaurant 12
o_000685,2026-02-23T20:06:11.387716+00:00,c_4445,m_e490e5b1,-17.777103,31.030462,-17.790169,30.971529,motorcycle,3,4.8,33.53,USD,RAW,0,Restaurant 36
o_000686,2026-02-23T19:18:11.387716+00:00,c_4173,m_0fa65dfb,-17.814282,31.041538,-17.827534,30.994651,motorcycle,5,7.4,57.54,USD,RAW,0,Restaurant 22
o_000687,2026-02-23T19:32:11.387716+00:00,c_1027,m_e95f06c0,-17.800911,31.076042,-17.755609,31.079993,motorcycle,5,3.6,18.99,USD,RAW,0,Restaurant 8
o_000688,2026-02-23T20:01:11.387716+00:00,c_2878,m_3c00bf0a,-17.826355,31.038803,-17.785138,31.10699,motorcycle,4,2.6,48.74,USD,RAW,0,Restaurant 39
o_000689,2026-02-23T19:13:11.387716+00:00,c_3325,m_744ccee0,-17.812574,31.085557,-17.890173,31.131894,car,3,4.2,59.23,USD,RAW,0,Restaurant 17
o_000690,2026-02-23T19:31:11.387716+00:00,c_9787,m_e092a60c,-17.845278,31.013093,-17.800997,31.076856,motorcycle,3,2.9,32.9,USD,RAW,0,Restaurant 14
o_000691,2026-02-23T19:44:11.387716+00:00,c_7994,m_e490e5b1,-17.777103,31.030462,-17.847959,30.951312,motorcycle,2,5.3,27.8,USD,RAW,0,Restaurant 36
o_000692,2026-02-23T19:51:11.387716+00:00,c_9742,m_d6228cc2,-17.808736,31.022907,-17.760685,31.052999,motorcycle,2,4.0,30.94,USD,RAW,1,Restaurant 7
o_000693,2026-02-23T19:23:11.387716+00:00,c_3790,m_ca098a15,-17.852305,31.07133,-17.892054,30.997531,motorcycle,4,8.0,24.46,USD,RAW,0,Restaurant 25
o_000694,2026-02-23T20:00:11.387716+00:00,c_5804,m_d0b4213e,-17.790382,31.070974,-17.78974,31.108045,motorcycle,5,7.0,51.67,USD,RAW,0,Restaurant 11
o_000695,2026-02-23T20:03:11.387716+00:00,c_2989,m_cc3e74e9,-17.82413,31.022554,-17.753571,30.982767,motorcycle,1,6.6,53.59,USD,RAW,0,Restaurant 30
o_000696,2026-02-23T19:33:11.387716+00:00,c_6969,m_f8670ce7,-17.779151,31.014264,-17.743606,31.022843,motorcycle,1,1.6,18.24,USD,RAW,0,Restaurant 2
o_000697,2026-02-23T19:39:11.387716+00:00,c_9131,m_03b2bb12,-17.784561,31.051658,-17.845139,31.004203,motorcycle,2,5.2,51.3,USD,RAW,0,Restaurant 5
o_000698,2026-02-23T20:05:11.387716+00:00,c_9749,m_dd53adad,-17.78651,31.048688,-17.757318,31.038652,motorcycle,1,5.7,15.14,USD,RAW,0,Restaurant 3
o_000699,2026-02-23T20:10:11.387716+00:00,c_9453,m_0e4ff2d0,-17.808527,31.0529,-17.788098,31.073205,motorcycle,5,1.5,36.47,USD,RAW,0,Restaurant 16
o_000700,2026-02-23T19:19:11.387716+00:00,c_8293,m_0fa65dfb,-17.814282,31.041538,-17.881255,30.964423,motorcycle,3,7.2,13.77,USD,RAW,0,Restaurant 22
o_000701,2026-02-23T20:06:11.387716+00:00,c_5909,m_03b2bb12,-17.784561,31.051658,-17.732153,31.022334,car,2,0.9,46.7,USD,RAW,0,Restaurant 5
o_000702,2026-02-23T20:08:11.387716+00:00,c_8050,m_dd53adad,-17.78651,31.048688,-17.817908,31.115567,car,1,7.3,48.96,USD,RAW,0,Restaurant 3
o_000703,2026-02-23T19:19:11.387716+00:00,c_1461,m_99d60443,-17.817112,31.006194,-17.753454,30.976394,motorcycle,2,7.5,50.7,USD,RAW,0,Restaurant 33
o_000704,2026-02-23T19:47:11.387716+00:00,c_7539,m_c8470af9,-17.814399,31.069554,-17.821236,31.056986,car,4,5.4,38.41,USD,RAW,0,Restaurant 12
o_000705,2026-02-23T19:43:11.387716+00:00,c_3931,m_39c08352,-17.866952,31.004324,-17.890712,31.058307,motorcycle,5,7.7,20.76,USD,RAW,0,Restaurant 35
o_000706,2026-02-23T19:43:11.387716+00:00,c_2460,m_51398e90,-17.860748,31.072302,-17.862548,31.119594,motorcycle,3,7.2,43.26,USD,RAW,1,Restaurant 23
o_000707,2026-02-23T19:55:11.387716+00:00,c_2806,m_03b2bb12,-17.784561,31.051658,-17.757906,31.042322,motorcycle,3,0.9,14.78,USD,RAW,0,Restaurant 5
o_000708,2026-02-23T20:02:11.387716+00:00,c_9274,m_bb329cae,-17.85212,31.010611,-17.80718,31.023243,motorcycle,2,3.8,8.58,USD,RAW,0,Restaurant 37
o_000709,2026-02-23T19:48:11.387716+00:00,c_9134,m_838fa36b,-17.803645,31.030746,-17.795439,30.953091,motorcycle,2,3.8,50.47,USD,RAW,0,Restaurant 9
o_000710,2026-02-23T19:24:11.387716+00:00,c_4505,m_ca098a15,-17.852305,31.07133,-17.832982,31.106742,motorcycle,3,6.2,10.03,USD,RAW,0,Restaurant 25
o_000711,2026-02-23T19:35:11.387716+00:00,c_9941,m_0e4ff2d0,-17.808527,31.0529,-17.878842,31.031611,motorcycle,1,1.7,16.08,USD,RAW,0,Restaurant 16
o_000712,2026-02-23T19:15:11.387716+00:00,c_4430,m_cc3e74e9,-17.82413,31.022554,-17.871176,30.973725,motorcycle,2,0.9,7.65,USD,RAW,1,Restaurant 30
o_000713,2026-02-23T19:36:11.387716+00:00,c_2013,m_c8470af9,-17.814399,31.069554,-17.853509,31.147709,motorcycle,3,2.3,16.49,USD,RAW,0,Restaurant 12
o_000714,2026-02-23T19:52:11.387716+00:00,c_1415,m_a066eaf9,-17.857506,31.013548,-17.801448,31.066079,car,5,5.7,20.19,USD,RAW,0,Restaurant 4
o_000715,2026-02-23T19:40:11.387716+00:00,c_5828,m_0fa65dfb,-17.814282,31.041538,-17.791884,31.047262,motorcycle,5,4.0,53.19,USD,RAW,0,Restaurant 22
o_000716,2026-02-23T19:15:11.387716+00:00,c_6326,m_0e4ff2d0,-17.808527,31.0529,-17.776137,30.987286,motorcycle,3,6.7,16.65,USD,RAW,0,Restaurant 16
o_000717,2026-02-23T19:19:11.387716+00:00,c_3634,m_d6bd3430,-17.805394,31.047474,-17.811846,31.08272,car,1,7.1,6.73,USD,RAW,0,Restaurant 15
o_000718,2026-02-23T19:21:11.387716+00:00,c_9548,m_101c13a8,-17.798679,31.015788,-17.769586,31.022416,motorcycle,1,1.6,28.4,USD,RAW,0,Restaurant 28
o_000719,2026-02-23T19:54:11.387716+00:00,c_7967,m_dd53adad,-17.78651,31.048688,-17.847345,31.102595,car,4,1.4,56.69,USD,RAW,0,Restaurant 3
o_000720,2026-02-23T19:17:11.387716+00:00,c_6577,m_5648b3f0,-17.7955,31.081189,-17.788957,31.147322,motorcycle,3,2.9,59.11,USD,RAW,0,Restaurant 6
o_000721,2026-02-23T19:44:11.387716+00:00,c_6835,m_3c00bf0a,-17.826355,31.038803,-17.875375,30.992588,motorcycle,2,5.6,30.98,USD,RAW,0,Restaurant 39
o_000722,2026-02-23T19:45:11.387716+00:00,c_4415,m_d6bd3430,-17.805394,31.047474,-17.758467,31.014481,car,2,7.5,17.26,USD,RAW,0,Restaurant 15
o_000723,2026-02-23T19:13:11.387716+00:00,c_9950,m_d0b4213e,-17.790382,31.070974,-17.714018,31.065768,motorcycle,2,5.8,13.24,USD,RAW,0,Restaurant 11
o_000724,2026-02-23T19:58:11.387716+00:00,c_9513,m_29de0f24,-17.84429,31.023472,-17.802302,31.100354,motorcycle,5,5.0,26.31,USD,RAW,0,Restaurant 21
o_000725,2026-02-23T20:04:11.387716+00:00,c_3784,m_12095ed3,-17.851467,31.089406,-17.881218,31.079088,motorcycle,1,7.1,15.59,USD,RAW,0,Restaurant 26
o_000726,2026-02-23T19:26:11.387716+00:00,c_8820,m_39c08352,-17.866952,31.004324,-17.804425,30.961111,motorcycle,4,5.9,58.83,USD,RAW,0,Restaurant 35
o_000727,2026-02-23T19:54:11.387716+00:00,c_7283,m_03b2bb12,-17.784561,31.051658,-17.835642,31.089131,car,3,6.6,35.73,USD,RAW,0,Restaurant 5
o_000728,2026-02-23T19:18:11.387716+00:00,c_2206,m_d0b4213e,-17.790382,31.070974,-17.749457,31.042234,motorcycle,3,5.6,53.38,USD,RAW,0,Restaurant 11
o_000729,2026-02-23T20:02:11.387716+00:00,c_6574,m_0e4ff2d0,-17.808527,31.0529,-17.76346,31.052253,motorcycle,1,6.5,26.51,USD,RAW,0,Restaurant 16
o_000730,2026-02-23T20:04:11.387716+00:00,c_6944,m_e490e5b1,-17.777103,31.030462,-17.840516,31.045774,car,1,6.1,30.09,USD,RAW,0,Restaurant 36
o_000731,2026-02-23T20:01:11.387716+00:00,c_3977,m_d6228cc2,-17.808736,31.022907,-17.887916,31.038008,motorcycle,3,0.9,24.13,USD,RAW,1,Restaurant 7
o_000732,2026-02-23T19:48:11.387716+00:00,c_2932,m_d6228cc2,-17.808736,31.022907,-17.838101,30.985001,car,1,4.8,30.64,USD,RAW,0,Restaurant 7
o_000733,2026-02-23T19:56:11.387716+00:00,c_4816,m_bb329cae,-17.85212,31.010611,-17.930382,30.952431,motorcycle,2,7.9,9.34,USD,RAW,0,Restaurant 37
o_000734,2026-02-23T19:36:11.387716+00:00,c_9171,m_5f3a65c1,-17.858136,31.060189,-17.868222,31.020108,motorcycle,5,2.6,29.26,USD,RAW,1,Restaurant 27
o_000735,2026-02-23T20:00:11.387716+00:00,c_7661,m_101c13a8,-17.798679,31.015788,-17.75894,31.067413,car,5,6.3,17.2,USD,RAW,1,Restaurant 28
o_000736,2026-02-23T19:54:11.387716+00:00,c_5447,m_0e4ff2d0,-17.808527,31.0529,-17.858848,31.110502,motorcycle,2,7.5,27.01,USD,RAW,0,Restaurant 16
o_000737,2026-02-23T19:20:11.387716+00:00,c_6602,m_32289060,-17.836016,31.042825,-17.859912,31.033985,car,5,3.9,8.53,USD,RAW,1,Restaurant 24
o_000738,2026-02-23T19:51:11.387716+00:00,c_5457,m_cc3e74e9,-17.82413,31.022554,-17.880142,31.000093,motorcycle,5,6.5,56.81,USD,RAW,0,Restaurant 30
o_000739,2026-02-23T19:53:11.387716+00:00,c_8906,m_04991748,-17.864421,31.068484,-17.875198,31.110613,car,1,6.5,43.76,USD,RAW,0,Restaurant 31
o_000740,2026-02-23T19:20:11.387716+00:00,c_9528,m_d6bd3430,-17.805394,31.047474,-17.795617,31.087232,motorcycle,1,4.2,43.59,USD,RAW,0,Restaurant 15
o_000741,2026-02-23T19:52:11.387716+00:00,c_9682,m_d0b4213e,-17.790382,31.070974,-17.848801,31.01682,motorcycle,1,5.4,13.68,USD,RAW,0,Restaurant 11
o_000742,2026-02-23T19:18:11.387716+00:00,c_7187,m_e95f06c0,-17.800911,31.076042,-17.860595,31.072023,motorcycle,1,4.1,39.47,USD,RAW,1,Restaurant 8
o_000743,2026-02-23T19:48:11.387716+00:00,c_6353,m_b7748eb6,-17.78783,31.065698,-17.789159,31.045093,motorcycle,3,1.8,53.82,USD,RAW,0,Restaurant 34
o_000744,2026-02-23T19:49:11.387716+00:00,c_1048,m_d6bd3430,-17.805394,31.047474,-17.751523,30.986439,motorcycle,5,4.3,35.24,USD,RAW,0,Restaurant 15
o_000745,2026-02-23T20:10:11.387716+00:00,c_5073,m_838fa36b,-17.803645,31.030746,-17.860454,31.035302,motorcycle,2,2.6,56.48,USD,RAW,0,Restaurant 9
o_000746,2026-02-23T19:48:11.387716+00:00,c_9803,m_e092a60c,-17.845278,31.013093,-17.83787,31.037567,motorcycle,1,6.2,45.69,USD,RAW,0,Restaurant 14
o_000747,2026-02-23T19:29:11.387716+00:00,c_5795,m_cc3e74e9,-17.82413,31.022554,-17.893448,31.022629,motorcycle,1,1.4,11.42,USD,RAW,0,Restaurant 30
o_000748,2026-02-23T19:18:11.387716+00:00,c_6773,m_5648b3f0,-17.7955,31.081189,-17.791084,31.029989,motorcycle,3,5.7,55.18,USD,RAW,0,Restaurant 6
